sample_id,formula,working_ion,anion_family,target
mp-1177267,Li4V3Cu(PO4)4,Li,phosphate_or_polyanion,2.8040975483333215
mp-1042573,Zn(CoO2)2,Zn,oxide,0.7924415350000023
mp-540837,CaV2O4,Ca,oxide,2.610059550000005
mp-763373,Li3P2WO8,Li,phosphate_or_polyanion,2.752661035000001
mp-767175,Li2Co(CO3)2,Li,oxide,4.220985050000001
mp-1234231,CaV4(PO5)4,Ca,phosphate_or_polyanion,3.4741088249999903
mp-761198,Li5Fe8(BO3)8,Li,phosphate_or_polyanion,3.0952338133333273
mp-1045494,AlV2O4,Al,oxide,1.4116309749999991
mp-776590,Li9P8W3O29,Li,phosphate_or_polyanion,2.6599732683333404
mp-1042151,BaYCuSbO5,other,oxide,2.6615197966666675
mp-1386972,CaV4O8,Ca,oxide,2.8639672949999975
mvc-8698,ZnNiBiP2O9,Zn,phosphate_or_polyanion,1.9974832637500035
mp-762897,Li2V(PO4)2,Li,phosphate_or_polyanion,4.242238933333344
mp-5869,Ca2CuO3,Ca,oxide,3.328806638749998
mp-764265,Li10Mn3V5O16,Li,oxide,1.779459646666666
mp-1371109,YMoO3,other,oxide,3.2900749344444455
mp-34140,Zn(FeO2)2,Zn,oxide,2.5704519500000065
mp-585279,LiMnPO4,Li,phosphate_or_polyanion,3.1974027908333413
mp-758445,Li4Mn3CrCo2(PO4)6,Li,phosphate_or_polyanion,3.7983428058333337
mp-850101,LiV6O7F5,Li,halide,1.9455468999999872
mp-754332,LiFe7(OF3)3,Li,halide,3.197354023333337
mp-767237,LiFe2(PO4)2,Li,phosphate_or_polyanion,3.115360905000008
mp-584942,LiCoP2O7,Li,phosphate_or_polyanion,4.95182847833333
mp-26311,Li5Cu(PO4)2,Li,phosphate_or_polyanion,3.32655525333333
mp-765283,Li5TiV3O8,Li,oxide,1.1533836774999982
mp-753504,Li3Nb4VO12,Li,oxide,2.3863206433333293
mp-556575,Sr2YGaCu2O7,other,oxide,3.4870315125000046
mp-1046693,CaTi4O6,Ca,oxide,1.3497779275000028
mp-1157231,Mg3Si3(WO6)2,Mg,phosphate_or_polyanion,1.6213766016666633
mp-767949,Li3Fe4(PO4)6,Li,phosphate_or_polyanion,5.475856030000022
mp-760222,Li2V(CO3)2,Li,oxide,2.5030606083333327
mp-1176404,Na2CuCSO7,Na,sulfide,3.8793656315517246
mp-1263932,TiZn(SiO3)2,Zn,phosphate_or_polyanion,-1.098462672499998
mp-1663233,Li3Mn(PO4)2,Li,phosphate_or_polyanion,4.475758013333338
mp-1185641,Mg149V,Mg,other,0.0141973519014084
mp-773629,Li4Ni2(PO4)3,Li,phosphate_or_polyanion,4.371272299999992
mp-1110883,K3MoCl6,K,halide,2.3765857030000035
mp-767649,Li2VF6,Li,halide,4.547398673333331
mvc-4405,Y(WO2)2,other,oxide,0.6264927999999991
mp-1185513,HfMg149,Mg,other,0.0131613804929577
mp-850951,Li3MnV(P2O7)2,Li,phosphate_or_polyanion,3.4697131083333135
mp-765742,Na3V5O10,Na,oxide,2.315084295996172
mp-1048137,MgCr2O5,Mg,oxide,2.5653333725000005
mp-766114,Li4MnFe3(PO4)4,Li,phosphate_or_polyanion,3.507760287500003
mp-32405,LiVP2O7,Li,phosphate_or_polyanion,3.86791854999999
mp-765615,Li6Fe5SbO12,Li,oxide,2.910828813333329
mp-763916,Li5Cr3FeO8,Li,oxide,1.5069352933333324
mp-540023,Li5Mn9(P2O7)8,Li,phosphate_or_polyanion,5.082247981333334
mp-1047671,CaMn2O4,Ca,oxide,3.6088840850000024
mp-765176,LiVF4,Li,halide,4.027181608750007
mp-583981,Li2Mo(PO4)2,Li,phosphate_or_polyanion,3.818591233333312
mp-1332813,MgVNiP2O9,Mg,phosphate_or_polyanion,3.5423193962500052
mp-541872,Cs2Co(NO3)4,other,oxide,3.7619410029310303
mp-1043436,Sr2YCu2MoO7,other,oxide,2.769351395000001
mvc-4609,Mg(CuO2)2,Mg,oxide,3.3770830050000007
mp-1043702,CaSi4WO10,Ca,phosphate_or_polyanion,2.5402736174999943
mp-7955,Li3Sb,Li,other,0.9335185116666668
mp-1003637,LiMn3O6,Li,oxide,3.5814489333333315
mp-1721,CsC10,other,other,1.2226003712068698
mp-780576,Li2Sn(SO4)2,Li,sulfide,3.019079411249995
mp-18713,Ba2Li(CuO2)3,Li,oxide,2.875278305
mp-770575,LiCrPO4F,Li,halide,4.377261550833329
mp-1045384,Li(TiS2)2,Li,sulfide,1.9234833233333335
mp-1662022,Ta2Zn2CrO8,Zn,oxide,2.0334494899999993
mp-1042163,Ca(WO2)2,Ca,oxide,2.6012151974999993
mp-1113630,Rb3CoF6,other,halide,4.388399527500005
mp-558132,MgVO3,Mg,oxide,2.986685414999998
mp-1223041,Li11(MoO2)12,Li,oxide,2.414338358181816
mp-25422,LiVPO4,Li,phosphate_or_polyanion,2.36856125333333
mp-7543,LiVS2,Li,sulfide,1.8018921733333333
mp-997517,Li6TiCr3(PO4)6,Li,phosphate_or_polyanion,3.9050971366666594
mp-768948,Li2MnPCO7,Li,phosphate_or_polyanion,3.889970853333328
mp-752967,Li4V2P4H3O16,Li,phosphate_or_polyanion,3.7081659633333337
mp-1110658,Rb2YCuF6,other,halide,3.7749733599999993
mp-766589,Li5(CoO2)8,Li,oxide,4.464329660333333
mp-853201,Na6Mn2As(CO4)4,Na,oxide,3.992770292499993
mp-26511,LiNi4(PO4)3,Li,phosphate_or_polyanion,4.545262138333361
mp-971941,Zn3Ni,Zn,other,0.1171510424999998
mp-770141,LiMn2(SO4)3,Li,sulfide,4.289627474999994
mvc-12147,YCr3O9,other,oxide,3.925736790000004
mp-542864,Na2NiH12(SO7)2,Na,sulfide,4.56883197155172
mvc-11011,Al(CoO2)2,Al,oxide,2.629877211666668
mp-773260,K2VPCO7,K,phosphate_or_polyanion,3.0265945830000054
mp-755172,Li5V3(FeO5)2,Li,oxide,1.8124472633333304
mp-32516,LiV2P3O11,Li,phosphate_or_polyanion,3.2039680883333164
mvc-4351,Al2Cr3(SiO4)3,Al,phosphate_or_polyanion,2.942017957499998
mp-1177840,Li2V2Cr(PO4)3,Li,phosphate_or_polyanion,2.6323927558333273
mp-1044331,BaV4ZnO8,Zn,oxide,0.6483559375000048
mp-775500,Li11V12(CuO4)12,Li,oxide,4.0142991699999975
mp-779379,LiV4OF11,Li,halide,3.088125824999997
mp-1401965,YWO3,other,oxide,2.9739423338888904
mp-778261,Li4TiMn3Cr2(PO4)6,Li,phosphate_or_polyanion,3.0501927233333292
mp-761812,LiCoPO4,Li,phosphate_or_polyanion,4.186910823750003
mp-971633,NaFeO2,Na,oxide,2.568696089051731
mp-763982,Li3TiV2O6,Li,oxide,1.651074060000004
mp-756037,LiMnCo3O8,Li,oxide,4.209787623333331
mp-773446,Na5LiFe2P2(CO7)2,Li,phosphate_or_polyanion,2.9018906949999965
mp-1333226,MgCr2S5,Mg,sulfide,1.4863666400000008
mp-1046206,SrZnSn(PO4)2,Zn,phosphate_or_polyanion,0.7428851150000049
mp-760254,Li5Fe8(BO3)8,Li,phosphate_or_polyanion,2.954616343333332
mp-1041444,CaV2(CuO4)2,Ca,oxide,4.388626292499995
mp-26279,LiCr(PO3)4,Li,phosphate_or_polyanion,5.860501283333325
mp-26027,LiNi(PO3)3,Li,phosphate_or_polyanion,5.815260435833342
mp-1176756,LiMn4(P2O7)3,Li,phosphate_or_polyanion,3.855090445000007
mp-1044540,BaMg(MoO2)4,Mg,oxide,1.8093857499999983
mp-1004037,CaMnO2,Ca,oxide,2.269733171249998
mp-756813,Li4TiMn3(PO4)4,Li,phosphate_or_polyanion,2.6073016383333365
mp-26947,Li2V(PO4)2,Li,phosphate_or_polyanion,4.733139288333338
mp-1094184,HfMg3,Mg,other,-0.1201199183333335
mp-1277731,VZnPO5,Zn,phosphate_or_polyanion,1.17804499375
mp-1112871,Cs2KMoBr6,K,halide,2.566534497999996
mp-775973,Li4CrTe(WO6)2,Li,oxide,3.7826465258333366
mp-26515,Li2CoP2O7,Li,phosphate_or_polyanion,4.424609485833334
mp-763332,Li3MnF5,Li,halide,3.7141990375
mp-673101,LiSn4(PO4)3,Li,phosphate_or_polyanion,3.793601770000014
mp-768424,Li17(CoO4)4,Li,oxide,3.5205852333333256
mp-1048426,Ba2YNi3O7,other,oxide,4.065804776666663
mp-4355,YTiO3,other,oxide,0.9697321780555532
mp-774251,LiFePO4,Li,phosphate_or_polyanion,3.817032748333336
mp-764771,Li6V5O12,Li,oxide,2.744649049999997
mp-776130,Li2V5O12,Li,oxide,3.484646157083323
mp-26429,LiVPO5,Li,phosphate_or_polyanion,4.012412478333329
mp-757257,Li4CrCo3(PO4)4,Li,phosphate_or_polyanion,3.9391292508333366
mp-1219792,Rb(NbS2)2,other,sulfide,1.3009464174999998
mp-777145,Li3V4(OF3)3,Li,halide,2.9442812433333363
mp-764710,Li3VO3F,Li,halide,3.0108506200000043
mp-753103,LiCo(CO3)2,Li,oxide,7.832931233333331
mp-760005,LiV6F13,Li,halide,2.201533543333345
mp-1016144,MgMn3O6,Mg,oxide,2.489175994999999
mp-4697,Zn(CrSe2)2,Zn,other,0.795473582500002
mp-765167,Li13Mn17O40,Li,oxide,4.569805510000014
mp-1013797,Na3Ge3(MoO6)2,Na,oxide,3.17606058821839
mp-1176410,Na2NiPCO7,Na,phosphate_or_polyanion,4.1664822615517245
mp-1333330,MgCrNiP2O9,Mg,phosphate_or_polyanion,3.931689163749998
mp-849984,LiV4O5F7,Li,halide,3.452787110000007
mp-1048685,CaV4O10,Ca,oxide,3.218236999999998
mp-1112580,Cs2LiNbF6,other,halide,1.401562006206899
mp-849220,Li2Fe(SO4)2,Li,sulfide,3.8224963499999993
mp-762448,Li6Fe3Sb(PO4)6,Li,phosphate_or_polyanion,3.9193071000000015
mp-1235071,LiCuP4(RuO7)2,Li,phosphate_or_polyanion,2.5954275233333464
mp-1177293,Li4TiCr2Ni3(PO4)6,Li,phosphate_or_polyanion,3.440588923333327
mp-831237,LiMnH8(SO6)2,Li,sulfide,4.294891955833326
mp-771467,Na3Li3Mn2P2(CO7)2,Li,phosphate_or_polyanion,3.512807239999996
mp-31603,LiCo(PO3)4,Li,phosphate_or_polyanion,5.558431568333309
mp-25008,Ca2Mn2O5,Ca,oxide,3.617368511250002
mp-1222559,Li3Y4Ti4(S2O5)2,Li,sulfide,0.3006704433333358
mp-763783,Li4MnF7,Li,halide,4.495627870000005
mp-756879,Li2Mn3FeO8,Li,oxide,4.209583463333336
mp-25991,Li2Ni3(P2O7)2,Li,phosphate_or_polyanion,5.060933100833329
mp-1177905,Li2MnP2O7,Li,phosphate_or_polyanion,3.7078744602083344
mp-861062,LiMnPO4,Li,phosphate_or_polyanion,3.7725984499999945
mvc-3996,CaWO3,Ca,oxide,2.1169045387499947
mp-767932,Li2VF6,Li,halide,4.765759777500007
mp-755504,Li3MnOF3,Li,halide,2.8654699158333345
mp-1327705,CaCrNiP2O9,Ca,phosphate_or_polyanion,4.906288620000001
mp-760208,Li4V3(FeO6)2,Li,oxide,2.6522607058333323
mp-1045003,Y2(CuO2)3,other,oxide,4.021699601666668
mp-771719,Li4TiNi3O8,Li,oxide,3.4512134599999964
mp-772134,Li2Cr3Ni(SO4)6,Li,sulfide,2.5207270033333247
mp-868572,Li6TiFe5O12,Li,oxide,3.73209621
mp-1222772,Li(TiTe2)5,Li,other,1.2985602000000056
mp-540453,Li4FeP2O9,Li,phosphate_or_polyanion,4.625299549999999
mp-770015,Na3MnBPO7,Na,phosphate_or_polyanion,3.6876084100000055
mp-765985,Li5Ti12O24,Li,oxide,1.8736101983333244
mp-1045652,Ti9Zn2O13,Zn,oxide,-0.7252465149999944
mp-25971,LiMnPO4,Li,phosphate_or_polyanion,3.7464543333333222
mp-546552,KCrO2,K,oxide,2.905168603
mp-768872,Li4Cr3GaO8,Li,oxide,3.8668360033333378
mp-849676,Li5Mn4O8,Li,oxide,2.213330071666666
mp-776021,Li4Sb(TeO4)3,Li,oxide,3.233683176666664
mvc-5727,CaCrP2O7,Ca,phosphate_or_polyanion,3.852340488750005
mp-850450,Li7Fe8(BO3)8,Li,phosphate_or_polyanion,2.876175236666669
mp-1195444,Zr(Zn10Ni)2,Zn,other,0.0741535657499999
mp-567135,BaZnFeF7,Zn,halide,3.874364837500001
mp-777448,Li2VF4,Li,halide,3.2970426958333343
mvc-13104,Ca3Fe2(WO6)2,Ca,oxide,4.588490473750009
mp-767617,LiVF4,Li,halide,4.099743330000004
mp-973471,KReO3,K,oxide,1.8922278629999951
mp-756958,LiFePO4,Li,phosphate_or_polyanion,3.3383329683333303
mp-774824,Li2MnV4CuO12,Li,oxide,3.7304210583333246
mvc-5133,V2ZnO4,Zn,oxide,0.8733223587499999
mp-1400236,AlWO3,Al,oxide,1.8719669300000017
mp-1042262,CaMn2O4,Ca,oxide,3.0636465662499988
mp-27081,Li7Fe4P9O32,Li,phosphate_or_polyanion,5.0980072461904715
mp-769069,Na2Li4Ti3Al(PO4)6,Li,phosphate_or_polyanion,1.0076040666666728
mp-770336,Li4Cr3GaO8,Li,oxide,3.847811054999999
mp-1195878,Nd(Mg10Ni)2,Mg,other,0.0167235403750001
mp-1400858,Zn(NiO2)2,Zn,oxide,1.690197759999997
mp-782654,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,3.420016053333372
mp-6172,Al2Fe3(SiO4)3,Al,phosphate_or_polyanion,3.1806858208333346
mp-770684,LiCr2O4,Li,oxide,7.82456383833333
mp-1045231,Ca(WO2)4,Ca,oxide,0.645316260000004
mp-764671,LiMn7O7F,Li,halide,2.2289837733333444
mp-753053,Li2VF4,Li,halide,2.5353078533333333
mp-762414,Li3(FeO3)2,Li,oxide,4.317738000000011
mp-16966,Ce(Al10Co)2,Al,other,0.0532972541666666
mp-1046446,SrCaCr(PO4)2,Ca,phosphate_or_polyanion,3.6184463237500015
mp-579459,NaNi(PO3)3,Na,phosphate_or_polyanion,5.468954498750004
mp-1176774,LiCr2O4,Li,oxide,4.230292673333335
mp-764036,Li3Mn3CrO8,Li,oxide,2.2685577983333234
mp-7002,NaTiO2,Na,oxide,1.1055689965517248
mp-761363,Na(WO3)9,Na,oxide,2.533368265000031
mvc-15459,La2MgWO6,Mg,oxide,1.3362511150000045
mp-762036,Li(CoO2)2,Li,oxide,3.9739855424999937
mp-1044342,TiZnMo(PO4)3,Zn,phosphate_or_polyanion,0.6606517674999927
mp-1043644,Mg(SnO2)4,Mg,oxide,1.145337004999996
mp-1079436,NaV(NF3)2,Na,halide,6.389667736551726
mp-771543,LiMnH4(SO5)2,Li,sulfide,4.393309445000005
mp-771093,Li3Cr10Fe5O24,Li,oxide,4.857596636666665
mp-1042160,YMn(WO4)2,other,oxide,3.195011197222217
mp-1176670,LiV5(BO5)2,Li,phosphate_or_polyanion,1.990340449999996
mp-26421,Li3V3(PO4)4,Li,phosphate_or_polyanion,4.039884624999999
mp-543050,K2FeH12(SO7)2,K,sulfide,4.333033078
mp-25861,LiCr2(PO3)5,Li,phosphate_or_polyanion,3.330665333333319
mp-18640,LiTi2(PO4)3,Li,phosphate_or_polyanion,4.861442903333345
mp-1177798,Li2VF5,Li,halide,3.655883567083333
mp-684042,Li3Bi2(PO4)3,Li,phosphate_or_polyanion,4.733820512500001
mp-1272321,NaMnO2,Na,oxide,2.4394194065517247
mp-1234735,MgMn8(SiO3)10,Mg,phosphate_or_polyanion,2.832275435000004
mp-556984,Na3Fe2(PO4)3,Na,phosphate_or_polyanion,4.5286933148850546
mp-1045836,Ba2MgFe2CuF14,Mg,halide,4.831251442499999
mp-753687,Li3Cr2CoO6,Li,oxide,3.3551852933333395
mp-585332,LiMo4P7O24,Li,phosphate_or_polyanion,2.912861713333318
mp-759089,Li3V3O3F5,Li,halide,2.026866663333341
mp-774592,Li6Co3Sb(PO4)6,Li,phosphate_or_polyanion,3.5333046273333295
mp-754803,Li(FeO2)2,Li,oxide,4.805567533333336
mp-767251,Li2VSiO5,Li,phosphate_or_polyanion,3.260573795000004
mp-1043215,MgNiSnP2O9,Mg,phosphate_or_polyanion,4.477118948750001
mp-561847,ZnNi(PO3)4,Zn,phosphate_or_polyanion,3.3702888699999867
mp-1204825,Gd(Zn10Co)2,Zn,other,0.212037376625
mp-771225,Li17(CoO4)4,Li,oxide,2.801243690000012
mp-31149,Ca3BiN,Ca,other,1.2976181120833334
mp-853159,Li7(CoO3)2,Li,oxide,1.2131934399999884
mp-780110,LiVP2HO8,Li,phosphate_or_polyanion,4.45742636499998
mp-780565,Na6Cu2C4SO16,Na,sulfide,3.7095938540517217
mp-780135,Li2Mn3(BO3)3,Li,phosphate_or_polyanion,3.4282566083333466
mp-762583,Li3MnNi3O8,Li,oxide,3.946831879999996
mp-764210,Li7VO5F,Li,halide,1.4471334949999934
mp-1392653,MgVO2,Mg,oxide,0.1464772875000025
mp-1041063,Ca(CoO2)2,Ca,oxide,3.2203583991666664
mp-705336,Li2Co3(P2O7)2,Li,phosphate_or_polyanion,6.351212275833338
mp-759712,LiMnPO4F,Li,halide,4.506193242083332
mp-971857,Zn3C,Zn,other,-0.2340803700000001
mp-764555,NaCr4O8,Na,oxide,3.610833715000008
mvc-16411,CaSbF5,Ca,halide,3.8948585362499992
mp-851099,Li9Mn7Cr12O48,Li,oxide,4.247998799999997
mvc-12622,CaV2O4,Ca,oxide,2.722161338750001
mp-1044777,PrZn(FeO3)2,Zn,oxide,2.1277413325000016
mp-26409,LiTi(PO3)4,Li,phosphate_or_polyanion,3.2612057583333516
mvc-5579,Zn(FeO2)2,Zn,oxide,2.366885315833334
mp-1235194,LiEu2CoO4,Li,oxide,-0.4954004366666663
mp-773699,LiMg(Fe5O8)2,Li,oxide,2.319186220000011
mp-699599,LiCa9Co(PO4)7,Li,phosphate_or_polyanion,2.7543453799999944
mp-531914,Li3Ti8O16,Li,oxide,2.983688175000002
mp-850794,Li2Mn3(BO3)3,Li,phosphate_or_polyanion,3.4277155283333203
mp-753560,LiVPHO5,Li,phosphate_or_polyanion,3.488715008333334
mp-1355680,LiCoP2O7,Li,phosphate_or_polyanion,6.283112775833335
mp-1043219,MgMo2O5,Mg,oxide,1.2743084399999995
mp-755400,Li8FeO5F,Li,halide,2.9872458033333276
mp-758248,LiCoPO4,Li,phosphate_or_polyanion,4.293829603333326
mp-1180557,LiTb5Sn3,Li,other,-0.587317430000001
mp-1323814,CaV5O7,Ca,oxide,2.2993864575000016
mp-1176370,Na5Co2P(CO4)4,Na,phosphate_or_polyanion,5.266598791551733
mp-21966,NaNi4(PO4)3,Na,phosphate_or_polyanion,4.56608707905173
mp-762455,Li4(FeO2)5,Li,oxide,4.062837679999994
mp-771864,LiFePHO5,Li,phosphate_or_polyanion,5.013691329999992
mp-762423,Li5Fe5O12,Li,oxide,4.218635144999999
mp-769707,Li2CoCu(PO4)2,Li,phosphate_or_polyanion,4.123991317499991
mp-1041120,HoZnCr2O6,Zn,oxide,2.002024657500002
mp-752796,Li4Ti2Mn3O10,Li,oxide,2.90844140833335
mp-1775070,Mg(NiS2)2,Mg,sulfide,1.0392700874999976
mp-778824,Li4Cr(WO4)3,Li,oxide,3.700469580833333
mp-1047404,Zn(SnO2)2,Zn,oxide,-0.2058652775000021
mp-567303,Li2MnP2O7,Li,phosphate_or_polyanion,4.388022272500001
mp-771819,LiFe(SO4)2,Li,sulfide,5.406518129999999
mp-756697,Li2V3FeO8,Li,oxide,2.360165378333332
mp-778496,LiFe2(ClO)2,Li,halide,2.4417241716666687
mp-778000,Li3MnV(PO4)3,Li,phosphate_or_polyanion,3.715827738333336
mp-764394,Li3Mn5OF11,Li,halide,3.7990859966666672
mp-765810,Li3Nb4VO12,Li,oxide,2.39270253333334
mp-1222410,LiSbWO7,Li,oxide,5.468979158333337
mp-1519012,KPrNb4O12,K,oxide,3.808532242999995
mp-1340405,Ca3Mn2(IrO6)2,Ca,oxide,3.786160125000012
mp-1212045,K(FeSb3)4,K,other,1.1275577829999934
mp-755507,Li2V5CuO12,Li,oxide,2.59489247833334
mp-752905,Li3V2(CO3)4,Li,oxide,1.7650713383333472
mp-754193,Li3TiCr3O8,Li,oxide,3.8050877333333273
mp-754427,LiFe3(OF3)2,Li,halide,5.605890898333333
mp-759301,Li(CoO2)3,Li,oxide,4.006132110833339
mp-762355,LiTiP2O7,Li,phosphate_or_polyanion,1.6091390758333308
mp-771480,Na3CoBAsO7,Na,phosphate_or_polyanion,3.8493050250000014
mp-1293197,Al(FeO2)2,Al,oxide,2.884921741666666
mp-504271,Li3Ni2(PO4)3,Li,phosphate_or_polyanion,4.878506102083326
mp-757691,Li4Mn3Fe3(TeO8)2,Li,oxide,3.512807935833334
mp-778543,LiNiBO3,Li,phosphate_or_polyanion,4.709108544999989
mp-1046067,CaMn5O7,Ca,oxide,3.421989107499999
mvc-2039,Ba2CaCuSn2F14,Ca,halide,2.7605125637500008
mp-776741,Li2Mn3SbO8,Li,oxide,3.927318491250003
mp-19517,KVPO5,K,phosphate_or_polyanion,3.376672039250003
mp-1246770,Mg(VS2)4,Mg,sulfide,1.5624375250000049
mp-770417,Li4Mn2VNi3(PO4)6,Li,phosphate_or_polyanion,3.974795380833332
mp-772283,Li2Cr3SbO8,Li,oxide,4.299642115000003
mp-32356,LiNi2P5O16,Li,phosphate_or_polyanion,5.518434310000009
mp-764051,Li5Ti2Mn3O10,Li,oxide,2.659803570000041
mp-759765,Li5FeNi3O8,Li,oxide,2.9620497108333312
mp-585189,LiMn4(PO4)3,Li,phosphate_or_polyanion,3.3856252183333355
mp-567358,Ca2VBiO6,Ca,oxide,4.106274573750002
mp-1046397,Ba2YTlNi2O7,other,oxide,3.4816993333333293
mp-1045708,Zn(WO3)2,Zn,oxide,0.0988384450000032
mp-565228,Ca3Mn2(Si2O7)2,Ca,phosphate_or_polyanion,4.216552633749994
mp-1223931,K(Ti3Se4)2,K,other,0.8861530729999958
mp-1931566,MnZnF4,Zn,halide,2.982375805000001
mp-25802,Li2Bi(PO4)2,Li,phosphate_or_polyanion,5.0142010066666725
mp-26835,Li3Bi5(PO4)6,Li,phosphate_or_polyanion,5.332222756666658
mp-851009,Li5Fe7O3F13,Li,halide,3.440850736000004
mp-583356,K2Ni4P4O15,K,phosphate_or_polyanion,4.980202258000006
mp-767384,Ba2LiTi11O24,Li,oxide,2.407174279999969
mp-1046402,SrMnZn(PO4)2,Zn,phosphate_or_polyanion,2.010152242500004
mp-1066388,K3Re,K,other,-1.9828194836666668
mp-31953,Li2MnP2O7,Li,phosphate_or_polyanion,3.6142115783333297
mp-850190,Li4Ti(TeO4)3,Li,oxide,3.4560152308333345
mp-772356,Li4V3Cr3(WO8)2,Li,oxide,3.0361048674999984
mp-1388676,LiV2CoO6,Li,oxide,2.0059387333333314
mp-1044350,CaBiMoO5,Ca,oxide,3.5546047174999975
mp-1192230,NaMnP2O7,Na,phosphate_or_polyanion,4.993953421551726
mp-780156,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,3.4384458333333345
mp-765164,Li3Ti2V3O12,Li,oxide,2.334157880000012
mp-530846,Li15Nb16O48,Li,oxide,5.002011419333333
mvc-13419,CaLa2CrO6,Ca,oxide,3.320034638749997
mp-763079,Li3FeCo3O8,Li,oxide,3.247407029999996
mp-21778,Li2Fe2(MoO4)3,Li,oxide,3.151830359583319
mp-1191131,Mg7NbH16,Mg,other,0.913132854999998
mp-1212009,KZr6MnCl14,K,halide,2.336766893000025
mp-759205,Li3TiMn3O8,Li,oxide,3.2501558083333366
mp-1043192,CaCr(GeO3)2,Ca,oxide,3.1465569774999933
mp-767802,Li2V(CO3)2,Li,oxide,2.3703491400000067
mp-772830,Li4V2SiGeO10,Li,phosphate_or_polyanion,3.3552439833333283
mp-26205,Li3Cr3(PO4)4,Li,phosphate_or_polyanion,4.87632506333333
mp-1043704,MgCr3(P2O7)2,Mg,phosphate_or_polyanion,1.5361098399999993
mp-1661734,Li2CoSn(PO4)2,Li,phosphate_or_polyanion,2.5749900783333333
mp-776064,Li2VPO4F,Li,halide,1.682476357083336
mp-1405146,Ca(FeO2)2,Ca,oxide,4.0119839675
mp-780731,Li2Cu(PO3)3,Li,phosphate_or_polyanion,2.049853645833328
mp-781753,Li3CuP2O7,Li,phosphate_or_polyanion,1.8498125833333363
mp-767188,LiMn2OF3,Li,halide,2.973424497499996
mp-1345518,CaTi2O4,Ca,oxide,1.272936503749999
mp-705056,LiVP2O7,Li,phosphate_or_polyanion,3.953023795833322
mp-779071,LiV2(OF)3,Li,halide,3.3441989966666736
mp-850884,Na6Mn2As(CO4)4,Na,oxide,3.9339842915517274
mp-1273519,MgVPO5,Mg,phosphate_or_polyanion,2.58925644375
mp-763869,Li10Fe5Co3O16,Li,oxide,2.7028214183333334
mp-1445001,MgMoF5,Mg,halide,3.332522872500001
mp-766091,Li4La5Ti6Nb2O26,Li,oxide,2.012196563333366
mp-763102,Li4Mn3Co3(SbO8)2,Li,oxide,4.070853235
mp-26071,LiMnPO4,Li,phosphate_or_polyanion,4.2061668433333255
mp-1046474,Ba2Ca2Tl2Co3O10,Ca,oxide,3.5691650862499986
mp-782714,LiV2(OF)3,Li,halide,3.3761207400000024
mp-763993,Li2TiVO4,Li,oxide,1.8273782249999904
mp-764869,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,3.8214062825000066
mp-860940,LiV2OF5,Li,halide,3.4890903358333363
mp-1046027,Ba2AlTlSn2O7,Al,oxide,0.5928563133333334
mp-763483,LiP2WO8,Li,phosphate_or_polyanion,3.610933902499999
mp-32320,Li4Ni(PO4)2,Li,phosphate_or_polyanion,4.930101898750001
mp-1047237,Mg(WO2)2,Mg,oxide,0.4822102612500006
mp-1404033,Ti2ZnO4,Zn,oxide,-0.0311985549999954
mp-863868,Li2VF5,Li,halide,4.010880994999999
mp-558800,CaMn4(SiO3)5,Ca,phosphate_or_polyanion,3.672704327500002
mp-849330,Li2V2CrO6,Li,oxide,2.98520356333332
mp-762575,Li2(FeO2)3,Li,oxide,3.9344145683333496
mp-770943,Li4TiNi5(PO4)6,Li,phosphate_or_polyanion,4.31010010833332
mp-766850,Li4Mn3V2Co3O16,Li,oxide,3.593945084999999
mp-769590,Li2V3CrO8,Li,oxide,3.0932633133333285
mp-560385,KRb2CoF6,K,halide,4.647394327999997
mp-18900,MgV2O4,Mg,oxide,2.2258079925000063
mp-775947,Li3V4(OF3)3,Li,halide,2.9551505700000007
mp-1185184,Li3Nb,Li,other,-0.8254059633333337
mp-568602,YCrO4,other,oxide,3.107039293333339
mvc-14333,VZnF5,Zn,halide,1.946819907499998
mp-1043129,ZnFe4(CuO4)3,Zn,oxide,1.6309396849999875
mp-763028,Li4FeCo9O20,Li,oxide,4.130296309999997
mp-771583,LiMn2O4,Li,oxide,3.6626727424999976
mp-755615,Li3Ti4O8,Li,oxide,0.774688643333325
mp-758722,Li2FeCu(PO4)2,Li,phosphate_or_polyanion,3.732133335833336
mp-1344934,LiLa8Cu3O16,Li,oxide,0.1715864733333536
mp-773055,Li3Mg3Ti6O16,Li,oxide,1.544683690000004
mp-32528,Li3V3(PO4)4,Li,phosphate_or_polyanion,4.445080186666667
mp-772819,K3CuPCO7,K,phosphate_or_polyanion,3.182354292999996
mp-775553,Li2V3CuO8,Li,oxide,3.463183862500001
mp-26369,Li4Ni(PO4)2,Li,phosphate_or_polyanion,5.049700937083328
mp-753104,Li4Fe3CuO8,Li,oxide,3.556622373333331
mp-1044793,PrZn(CoO3)2,Zn,oxide,2.0105834149999997
mp-504179,LiFe(PO3)3,Li,phosphate_or_polyanion,3.6850577958333353
mp-774685,Li3Mn5FeO12,Li,oxide,4.193871620000005
mp-771495,Na6Co2As(CO4)4,Na,oxide,3.640098926551733
